feature,classification,rationale,pearson_abs,spearman_abs,permutation_importance,shap_importance,pearson_rank,spearman_rank,permutation_rank,shap_rank,cluster_rank,cooccurrence_rank,fold_stability_cv,fold_top20_count
STAGE_DELTA_Ran_con_2_OW_CR_ANODE_minus_THIN,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.03433594250488109,0.046542900915730066,0.0,0.0,1443.0,1346.0,1210.0,1471.0,1367.0,1223.0,1.3699025843857608,0
STAGE_RANGE_Ran_con_3,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.016042950212423274,0.02920087451594877,7.677648177237262e-05,0.00034183658690439394,1570.0,1492.0,650.0,663.0,1367.0,191.0,1.247302097609609,0
STAGE_STD_Ran_con_3,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.019771293455208425,0.045792639095704926,5.959540615045056e-05,0.00026476386166692314,1543.0,1355.0,685.0,725.0,1367.0,133.0,1.2476808729240678,0
STAGE_RANGE_Ran_con_3_OW_CR,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0799173706860012,0.10762968054879578,5.422632890947354e-06,2.5779833762718336e-05,983.0,764.0,1076.0,1350.0,1367.0,1223.0,0.8995613608714852,0
STAGE_STD_Ran_con_3_OW_CR,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07991737068600126,0.10762968054879578,1.2424879637129571e-05,6.336489519187452e-05,982.0,764.0,969.0,1180.0,1367.0,886.0,1.5256554014790966,0
STAGE_DELTA_Ran_con_3_OW_CR_ANODE_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08261762999707556,0.11475672337113171,0.0003223128618106613,0.0010077073167201456,964.0,705.0,430.0,444.0,1367.0,886.0,1.682548421010053,0
STAGE_RANGE_Rc_an_ct2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.12341042904032887,0.09486189557128265,1.2494617933953012e-05,0.00010283904476813935,620.0,886.0,968.0,1018.0,1367.0,886.0,0.7051107376458766,0
STAGE_STD_Rc_an_ct2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.12857959029383753,0.10187159886726399,-9.120450762559185e-06,7.394407809672557e-05,589.0,814.0,1580.0,1134.0,1367.0,1223.0,1.3316927369166391,0
STAGE_RANGE_Rc_an_ct2_OW_CR,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.13289928443567114,0.13183095785944077,7.329968994344293e-05,0.00020743324587118328,566.0,571.0,653.0,791.0,1367.0,191.0,1.177726306420959,0
STAGE_STD_Rc_an_ct2_OW_CR,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.13289928443567112,0.13183095785944077,4.107083536518119e-05,0.0001681930790427324,567.0,571.0,758.0,851.0,1367.0,411.0,1.0604795258561717,0
STAGE_DELTA_Rc_an_ct2_OW_CR_ANODE_minus_THIN,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.11629342643666915,0.1265602352333933,0.000929970352160639,0.002258704816534604,670.0,614.0,295.0,290.0,1367.0,4.0,1.014290813426137,0
STAGE_RANGE_Rsh_an_ct2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.04026332452001947,0.11142099176017872,-2.9182017992068764e-07,3.741727792635118e-05,1385.0,738.0,1461.0,1302.0,1367.0,886.0,0.8861152482777406,0
STAGE_STD_Rsh_an_ct2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.041011019152973054,0.11926873928699973,-1.9495422340176648e-05,3.962124150952664e-05,1375.0,672.0,1639.0,1293.0,1367.0,609.0,1.1692360727133904,0
STAGE_RANGE_Rsh_an_ct2_OW_CR,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07071684979234298,0.035461204927710654,2.6225512613498037e-06,9.110915426671476e-05,1100.0,1434.0,1142.0,1062.0,1367.0,411.0,0.843687354236255,0
STAGE_STD_Rsh_an_ct2_OW_CR,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.07071684979234298,0.035461204927710654,-1.4194545786466727e-06,2.3314805372709536e-05,1100.0,1434.0,1480.0,1369.0,1367.0,1223.0,0.9626843001202766,0
STAGE_DELTA_Rsh_an_ct2_OW_CR_ANODE_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.031727402816384954,0.05004219671493498,8.621077823175172e-05,0.0009201566098196197,1460.0,1309.0,627.0,463.0,1367.0,609.0,0.9144021135885557,0
STAGE_RANGE_ABVIETCH,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08855326134812144,0.09811828966157542,0.0,0.0,911.0,856.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_STD_ABVIETCH,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08855326134812147,0.09811828966157542,0.0,0.0,910.0,856.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_DELTA_ABVIETCH_BRGM_minus_TOPSIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08855326134812144,0.09811828966157542,0.0,0.0,911.0,856.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_C100,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.0660406726145992,0.06883674422125784,0.0,0.0,1152.0,1124.0,1210.0,1471.0,1367.0,1223.0,1.5275381310097587,0
STAGE_STD_C100,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.06604067261459919,0.06883674422125784,0.0,0.0,1154.0,1124.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_DELTA_C100_BRGM_minus_THIN,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.0660406726145992,0.06883674422125784,0.0,0.0,1152.0,1124.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_C200,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0791900892271824,0.09075190087355019,1.0785582583483499e-05,8.882546762032764e-05,990.0,917.0,983.0,1066.0,1367.0,886.0,2.23606797749979,0
STAGE_STD_C200,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07919008922718238,0.09075190087355019,-3.0566895933989424e-05,9.21170708080076e-05,992.0,917.0,1662.0,1059.0,1367.0,1223.0,inf,0
STAGE_DELTA_C200_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0791900892271824,0.09075190087355019,3.823779396924798e-06,2.906830510251667e-05,990.0,917.0,1105.0,1336.0,1367.0,1223.0,inf,0
STAGE_RANGE_C200_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15170853633330858,0.14686352903596933,0.00011746773003851741,0.00044882563149593896,456.0,490.0,580.0,597.0,1367.0,886.0,inf,0
STAGE_STD_C200_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15170853633330864,0.14686352903596933,0.0,0.0,455.0,490.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_DELTA_C200_0_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15170853633330858,0.14686352903596933,0.0,0.0,456.0,490.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_C300,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15529098167321514,0.16334417664001086,0.0,0.0,437.0,384.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_STD_C300,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15527850069601837,0.16355174315064577,0.0,0.0,438.0,381.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_C300_0,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.02889072746699062,0.03843225062436826,0.0,0.0,1480.0,1411.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_STD_C300_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.028881441483206052,0.03828290940900781,0.0009819208939235325,0.001410027878294788,1481.0,1412.0,287.0,381.0,1367.0,886.0,2.23606797749979,0
STAGE_RANGE_Cap_C300,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.040831159442320755,0.07514018801959699,0.0,0.0,1379.0,1075.0,1210.0,1471.0,1367.0,1223.0,2.1018449264616534,0
STAGE_STD_Cap_C300,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.04082079897405323,0.0752086360766372,2.126688857578829e-06,2.1220473102735983e-05,1380.0,1074.0,1152.0,1389.0,1367.0,886.0,inf,0
STAGE_RANGE_F_AB,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.1341670656921943,0.15491084265117377,0.0,0.0,554.0,423.0,1210.0,1471.0,1367.0,1223.0,2.096297791649199,0
STAGE_STD_F_AB,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.1341670656921943,0.15491084265117377,0.0,0.0,554.0,423.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_DELTA_F_AB_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.1341670656921943,0.15491084265117377,0.0,0.0,554.0,423.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_i5021_1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0850777991167057,0.07203046833724754,0.0,0.0,938.0,1095.0,1210.0,1471.0,1367.0,1223.0,1.0632009279096801,0
STAGE_STD_i5021_1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.08507779911670571,0.07203046833724754,0.0,0.0,937.0,1095.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_DELTA_i5021_1_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0850777991167057,0.07203046833724754,0.0,0.0,938.0,1095.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_RANGE_i5021_2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06973142391895401,0.08063558917053941,0.0,0.0,1109.0,1022.0,1210.0,1471.0,1367.0,1223.0,1.4714038794977666,0
STAGE_STD_i5021_2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06973142391895407,0.08063558917053941,0.0,0.0,1108.0,1022.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_DELTA_i5021_2_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.06973142391895401,0.08063558917053941,0.0,0.0,1109.0,1022.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_i5021_3,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.052587954198516085,0.06646928593668207,4.616242166177731e-06,3.595862258393433e-05,1282.0,1162.0,1086.0,1306.0,1367.0,1223.0,2.23606797749979,0
STAGE_STD_i5021_3,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.05258795419851611,0.06646928593668207,0.0,0.0,1281.0,1162.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_DELTA_i5021_3_BRGM_minus_THIN,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.052587954198516085,0.06646928593668207,0.0,0.0,1282.0,1162.0,1210.0,1471.0,1367.0,1223.0,inf,0
STAGE_RANGE_KLV_F_AB_4u,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.05779265797455703,0.045208386037397436,0.0,0.0,1229.0,1358.0,1210.0,1471.0,1367.0,1223.0,1.4851631086479988,0
STAGE_STD_KLV_F_AB_4u,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.05866521035872435,0.04654267868177863,0.0,0.0,1218.0,1349.0,1210.0,1471.0,1367.0,1223.0,1.7356615473183288,0
STAGE_RANGE_KLV_F_M1_4u,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0565094688561295,0.06459229798291065,3.4064652689569373e-06,9.338781468462953e-06,1247.0,1184.0,1121.0,1453.0,1367.0,886.0,1.8730022623471756,0
STAGE_STD_KLV_F_M1_4u,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.056509468856129404,0.06459229798291065,0.0,0.0,1249.0,1184.0,1210.0,1471.0,1367.0,1223.0,2.2360679774997894,0
STAGE_DELTA_KLV_F_M1_4u_BRGM_minus_TOPSIN,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.0565094688561295,0.06459229798291065,0.0,0.0,1247.0,1184.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_RANGE_lkg_C200,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10933364026539877,0.12076281814245855,7.2826651681845435e-06,8.803490057623012e-05,730.0,659.0,1039.0,1071.0,1367.0,886.0,1.5117997538074786,0
STAGE_STD_lkg_C200,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10933364026539871,0.12076281814245855,0.0,0.0,732.0,659.0,1210.0,1471.0,1367.0,1223.0,1.8200616643981264,0
STAGE_DELTA_lkg_C200_BRGM_minus_THIN,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10933364026539877,0.12076281814245855,0.0,0.0,730.0,659.0,1210.0,1471.0,1367.0,1223.0,2.2360679774997902,0
STAGE_RANGE_lkg_C300,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07191770524562256,0.09560571260671637,0.0,0.0,1083.0,879.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_STD_lkg_C300,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07203015258595807,0.0956074904783278,0.0,0.0,1079.0,878.0,1210.0,1471.0,1367.0,1223.0,2.23606797749979,0
STAGE_RANGE_lkg_SY07_10,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.094786619490233,0.11397668220161507,0.0,0.0,846.0,713.0,1210.0,1471.0,1367.0,1223.0,2.128588937712646,0
STAGE_STD_lkg_SY07_10,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.09492805524292801,0.1140720205667782,0.0,0.0,843.0,711.0,1210.0,1471.0,1367.0,1223.0,inf,0
